Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	tree_length
360	-2361.682	-2434.557	72.87526	0.163146	0.394971	0.605029	0.836854	1.361676	0.0764053	0.0336843	0.0245261	0.0660507	0.0849228	0.134294	0.0402683	0.00796063	0.0532356	0.0386789	0.0580882	0.0799469	0.0181847	0.0216154	0.000539584	0.013995	0.0147546	0.0770543	0.0319631	0.0257614	0.00928317	0.00243378	0.00452026	0.00201606	0.021559	0.00487886	0.00233764	0.00709762	0.00856464	0.0385123	0.0127363	0.00583163	0.00638213	0.0181862	0.00198502	0.00474591	0.0271818	0.0261136	0.120245	0.0141318	0.177429	0.00440339	0.0282776	0.0200059	0.0490823	0.0181077	0.0143539	0.00695035	0.0273231	0.00899154	0.0145735	0.155466	0.219406	0.614053	0.0110754	0.131343	0.371573	0.73428	1.36188	2.69126	7.61366	1.46779	0.0474517	0.0209197	0.015232	0.041021	0.0527415	0.0834037	0.0250087	0.00494397	0.0330621	0.0240216	0.0360758	0.0496512	0.0112936	0.0134243	0.00033511	0.00869164	0.00916338	0.0478547	0.0198508	0.0159992	0.00576533	0.00151151	0.00280732	0.00125208	0.0133893	0.00303003	0.0014518	0.00440799	0.00531909	0.0239181	0.00790992	0.00362174	0.00396363	0.0112946	0.0012328	0.00294746	0.0168813	0.0162179	0.0746782	0.00877661	0.110193	0.00273474	0.0175619	0.0124247	0.0304827	0.0112458	0.00891454	0.00431653	0.0169691	0.00558422	0.0090509	1.610171
396	-2368.88	-2440.405	71.5248	0.259939	0.432972	0.567029	0.740061	3.116172	0.0699611	0.0573132	0.0529601	0.0407852	0.0276573	0.056004	0.0325375	0.0216806	0.0462322	0.015141	0.0542992	0.144188	0.0162806	0.020166	0.00830423	0.0129979	0.00681057	0.0764319	0.0333029	0.0348292	0.021845	0.0210808	0.00850515	0.0182848	0.0143588	0.00438489	0.0050214	0.0356619	0.00564833	0.000487769	0.00926628	0.0389051	0.0243302	0.00244351	0.0045049	0.00316216	0.0123286	0.00456442	0.127256	0.00474923	0.0325053	0.0144255	0.0103913	0.0359272	0.156546	0.0224661	0.0147019	0.0104311	0.0154458	0.0144316	0.0396031	0.0686034	0.333154	0.183411	0.414832	0.105902	0.334536	0.710616	1.40723	2.98922	9.44273	1.623467	0.0448024	0.0367028	0.0339151	0.0261184	0.0177115	0.0358645	0.0208367	0.0138841	0.0296067	0.00969614	0.0347727	0.0923367	0.010426	0.0129141	0.00531795	0.00832372	0.00436142	0.0489463	0.0213269	0.0223043	0.0139894	0.0134999	0.00544662	0.0117094	0.00919523	0.00280804	0.00321566	0.0228376	0.00361714	0.000312363	0.00593404	0.0249145	0.0155809	0.0015648	0.0028849	0.00202502	0.00789513	0.00292301	0.0814935	0.00304136	0.0208161	0.00923793	0.0066545	0.0230074	0.100251	0.0143871	0.00941498	0.00667998	0.00989134	0.00924184	0.0253614	1.561547
432	-2364.236	-2434.803	70.56683	0.289003	0.442373	0.557628	0.710997	4.154198	0.130491	0.0674191	0.0201724	0.0577684	0.0640536	0.0988416	0.0407274	0.0288877	0.0518803	0.0487897	0.0522973	0.155736	0.0269579	0.0161352	0.00384385	0.0182588	0.0111139	0.0743199	0.0471698	0.0226879	0.0154218	0.0231044	0.0214948	0.00751782	0.0256096	0.00558934	0.00185031	0.0793616	0.00840365	0.00321446	0.0145575	0.0661061	0.0115552	0.00657295	0.0183446	0.00944419	0.0026973	0.0166546	0.201647	0.00258643	0.0182734	0.0182097	0.00483196	0.0217813	0.153465	0.0247496	0.0154951	0.0154998	0.0255981	0.0119519	0.0549206	0.00107904	0.293111	0.665357	0.0404526	0.128917	0.36821	0.7322	1.36575	2.71584	7.75693	1.48127	0.0671227	0.0346795	0.0103764	0.0297153	0.0329483	0.0508428	0.0209496	0.0148594	0.0266865	0.0250968	0.026901	0.0801085	0.0138668	0.00829975	0.00197722	0.0093921	0.00571687	0.0382292	0.0242635	0.0116704	0.00793278	0.0118846	0.0110566	0.00386707	0.0131733	0.00287508	0.000951774	0.0408226	0.00432273	0.00165347	0.0074882	0.0340041	0.00594387	0.00338104	0.00943623	0.00485797	0.00138746	0.00856692	0.103725	0.00133043	0.00939958	0.00936682	0.0024855	0.011204	0.0789405	0.0127309	0.00797047	0.00797287	0.0131673	0.00614788	0.0282505	1.944062
468	-2354.529	-2427.128	72.59854	0.137938	0.382261	0.617739	0.862062	1.111142	0.148757	0.0900281	0.0383425	0.0508305	0.0558209	0.096343	0.0329633	0.0258146	0.0563315	0.0426348	0.0586367	0.0928969	0.0178905	0.0325714	0.000902228	0.0421221	0.018381	0.0681178	0.0407884	0.0236862	0.0162427	0.0186521	0.00773219	0.0136045	0.0190977	0.00268719	0.00560679	0.0608722	0.00352437	0.000691645	0.0101822	0.00426282	0.00447379	0.0235103	0.0330113	0.000329442	0.000258918	0.0169704	0.24903	0.00682069	0.0183095	0.0243021	0.0353585	0.00980821	0.146279	0.039644	0.0152927	0.0112196	0.056078	0.0161785	0.0515182	0.117641	0.22451	0.648525	0.00932337	0.128766	0.368	0.73207	1.36599	2.71739	7.76604	1.482118	0.0760747	0.0460406	0.0196084	0.0259948	0.0285469	0.04927	0.0168575	0.0132016	0.028808	0.0218035	0.0299869	0.0475076	0.00914925	0.0166571	0.000461401	0.0215413	0.00940008	0.0348356	0.0208593	0.0121132	0.00830654	0.00953872	0.00395426	0.00695738	0.0097666	0.00137423	0.00286732	0.0311301	0.00180237	0.000353708	0.00520717	0.00218002	0.0022879	0.0120232	0.0168821	0.000168478	0.000132411	0.00867868	0.127355	0.00348811	0.0093635	0.0124281	0.0180824	0.00501594	0.0748074	0.020274	0.00782071	0.00573772	0.0286784	0.00827372	0.0263465	1.955409
504	-2361.96	-2435.532	73.57155	0.118091	0.370872	0.629128	0.881909	0.9446571	0.0759455	0.0485337	0.0247651	0.0182358	0.0346169	0.0771581	0.0285713	0.00913599	0.0237492	0.0173137	0.0442595	0.0619307	0.0119498	0.0152574	0.00367013	0.0216838	0.00946227	0.0406085	0.0114449	0.0188532	0.0156975	0.00909291	0.00783873	0.0127351	0.0079733	0.0157264	0.00206914	0.0626308	0.00284939	0.00218735	0.00518227	0.00608223	0.00113233	0.0133454	0.0177706	0.00254145	0.00159108	0.00214499	0.111554	0.00887703	0.0154293	0.0117572	0.0129799	0.0139751	0.0920552	0.00690132	0.00987648	0.00754085	0.0130626	0.0140008	0.0269142	0.203823	0.204003	0.469995	0.122179	0.0857624	0.301833	0.688171	1.45313	3.31309	11.6601	1.775984	0.0671692	0.0429251	0.0219032	0.0161285	0.0306166	0.0682417	0.0252695	0.00808023	0.0210047	0.015313	0.0391448	0.0547739	0.0105689	0.0134942	0.00324601	0.019178	0.0083688	0.0359157	0.0101223	0.0166745	0.0138835	0.00804212	0.00693288	0.0112634	0.00705189	0.013909	0.00183003	0.0553931	0.00252011	0.00193457	0.00458341	0.00537936	0.00100148	0.0118032	0.015717	0.00224776	0.00140721	0.00189711	0.0986627	0.00785119	0.0136462	0.0103985	0.0114799	0.0123602	0.0814172	0.0061038	0.00873515	0.00666943	0.011553	0.0123829	0.0238039	1.13066
540	-2365.477	-2437.486	72.00859	0.164948	0.395818	0.604182	0.835052	1.381613	0.07362	0.085069	0.00400534	0.0572555	0.0561442	0.0803123	0.166322	0.0200837	0.0667711	0.0448534	0.0795639	0.0930776	0.0262541	0.0288568	0.00478825	0.0213725	0.0252277	0.154254	0.0282736	0.0251635	0.0179768	0.0285473	0.00915515	0.0310257	0.0158717	0.0018195	0.00189235	0.033153	0.0492693	0.0491499	0.00602317	0.0136282	0.0127912	0.250066	0.0155012	0.0239925	0.0072726	0.0112561	0.0129808	0.00322189	0.00147868	0.0173751	0.0239503	0.225226	0.00512894	0.000537887	0.0216978	0.00500307	0.00677645	0.0628984	0.0232795	0.253655	0.154735	0.553369	0.0382417	0.11595	0.349657	0.720485	1.38795	2.85995	8.62442	1.557922	0.0345761	0.0399533	0.00188113	0.0268904	0.0263685	0.0377192	0.0781142	0.00943247	0.0313595	0.0210657	0.0373677	0.0437145	0.0123304	0.0135528	0.00224884	0.0100378	0.0118484	0.0724462	0.0132789	0.0118182	0.00844295	0.0134074	0.00429978	0.0145714	0.00745425	0.000854542	0.000888754	0.0155705	0.0231396	0.0230836	0.00282882	0.00640059	0.00600745	0.117445	0.00728026	0.0112682	0.00341563	0.00528649	0.0060965	0.00151318	0.000694472	0.00816034	0.0112484	0.105779	0.00240884	0.000252622	0.0101905	0.00234973	0.0031826	0.0295407	0.0109334	2.129214
576	-2367.91	-2439.599	71.68844	0.200386	0.411183	0.588816	0.799614	1.845233	0.124973	0.0896605	0.0485218	0.0988428	0.0548902	0.0683754	0.0738017	0.0300706	0.0422927	0.081488	0.0826691	0.165111	0.0250936	0.0335761	0.00186423	0.023677	0.00359475	0.0866645	0.0275589	0.0137122	0.0231063	0.0230839	0.0251278	0.00362834	0.0263772	0.0193047	0.0124634	0.0839679	0.0243841	0.0486833	0.000573484	0.0147236	0.0231324	0.228525	0.0193698	0.0150838	0.0139724	0.00863065	0.0117009	0.00403687	0.0318842	0.00363208	0.0124058	0.180526	0.00415406	0.000730986	0.0289499	0.0113768	0.0449162	0.0429873	0.00480506	0.0584425	0.291815	0.410114	0.239629	0.139565	0.382742	0.741096	1.34935	2.61273	7.16511	1.423884	0.0575203	0.0412672	0.0223327	0.0454934	0.0252638	0.0314705	0.033968	0.0138403	0.0194657	0.0375057	0.0380493	0.0759942	0.0115496	0.0154538	0.00085803	0.0108976	0.00165452	0.0398882	0.0126843	0.00631116	0.0106349	0.0106246	0.0115653	0.00166998	0.0121404	0.00888517	0.00573642	0.0386471	0.011223	0.022407	0.000263952	0.00677669	0.0106469	0.105181	0.00891516	0.00694247	0.00643093	0.00397234	0.00538545	0.00185801	0.014675	0.0016717	0.00570988	0.083089	0.00191195	0.000336444	0.0133245	0.00523628	0.0206731	0.0197854	0.00221158	2.172683
612	-2365.84	-2433.975	68.13521	0.323131	0.452705	0.547295	0.676868	6.079638	0.159254	0.142675	0.109011	0.0820595	0.0532299	0.153402	0.0757129	0.0694044	0.0566018	0.0201053	0.106372	0.145258	0.0355442	0.0230637	0.0164247	0.0580477	0.0311754	0.146284	0.048877	0.0506664	0.0281014	0.0147435	0.0159016	0.0630972	0.0355695	0.0221936	0.01025	0.125111	0.0793411	0.0516941	0.00397815	0.0143438	0.0905245	0.228195	0.044634	0.0479257	0.0357058	0.0299933	0.026851	0.0157024	0.0265771	0.00564703	0.0448445	0.382052	0.0104885	0.00516842	0.0329552	0.0161677	0.0364475	0.0278399	0.0302215	0.110601	0.232105	0.397825	0.259468	0.219145	0.47695	0.793761	1.25983	2.09665	4.56319	1.097634	0.0499943	0.0447899	0.0342218	0.0257608	0.0167104	0.0481573	0.0237685	0.021788	0.0177689	0.00631162	0.0333933	0.0456006	0.0111584	0.00724035	0.00515618	0.0182228	0.00978685	0.0459229	0.0153439	0.0159056	0.00882183	0.0046284	0.00499196	0.019808	0.0111663	0.00696722	0.00321777	0.039276	0.0249074	0.0162283	0.00124885	0.00450292	0.0284183	0.0716371	0.0140119	0.0150453	0.0112091	0.00941575	0.00842929	0.00492942	0.00834332	0.00177277	0.014078	0.119937	0.00329265	0.00162251	0.0103456	0.0050755	0.0114419	0.00873973	0.00948739	3.185436
648	-2357.491	-2427.922	70.43083	0.272496	0.437111	0.562889	0.727504	3.516459	0.0990304	0.110107	0.00491154	0.0466336	0.0647441	0.0795364	0.0376809	0.0205222	0.0485959	0.0229881	0.0665411	0.147774	0.0244096	0.0178704	0.0115668	0.040495	0.0111728	0.102889	0.0471168	0.0320082	0.0243797	0.0108103	0.0139935	0.0703623	0.0133443	0.0150288	0.00330089	0.0454386	0.0621516	0.077303	0.00640479	0.0154123	0.048894	0.189961	0.0177242	0.0382097	0.0298148	0.00320556	0.00766861	0.00459634	0.0217409	0.00104945	0.0156249	0.346375	0.00662908	0.000959304	0.0193041	0.0170262	0.0207729	0.0138363	0.0319591	0.200307	0.0810329	0.319955	0.398705	0.123659	0.360808	0.727576	1.37443	2.77155	8.08674	1.511377	0.0444107	0.0493782	0.00220261	0.0209131	0.0290348	0.0356685	0.0168982	0.00920331	0.0217931	0.0103092	0.0298407	0.0662701	0.0109466	0.00801408	0.00518719	0.0181602	0.00501049	0.046141	0.0211298	0.0143542	0.0109332	0.00484796	0.00627547	0.0315543	0.00598435	0.00673974	0.0014803	0.0203772	0.0278722	0.0346669	0.00287226	0.00691173	0.0219268	0.0851891	0.00794853	0.0171354	0.0133706	0.00143755	0.00343903	0.00206125	0.00974981	0.000470632	0.00700706	0.155334	0.00297285	0.000430205	0.00865704	0.00763551	0.00931572	0.00620497	0.0143322	2.229876
684	-2353.326	-2424.497	71.17129	0.215616	0.417157	0.582843	0.784384	2.097385	0.149329	0.101569	0.0356571	0.0347374	0.0603237	0.0713902	0.0512785	0.0339431	0.0406421	0.0244018	0.0510595	0.150983	0.0271507	0.0273458	0.0032613	0.0264602	0.0171201	0.0619061	0.0265092	0.0270871	0.014835	0.0191268	0.0113955	0.0959057	0.0134708	0.00822844	0.00352934	0.0541991	0.071914	0.0565585	0.0144428	0.00398451	0.0435199	0.303919	0.0230658	0.0187076	0.0129848	0.00348912	0.047532	0.00119381	0.0165236	0.00308628	0.002086	0.34607	0.0048574	0.00230213	0.0164931	0.00695398	0.0118309	0.0367892	0.0017983	0.249981	0.18606	0.38291	0.181049	0.115058	0.348343	0.719639	1.38959	2.87073	8.69124	1.563503	0.0651252	0.0442961	0.0155508	0.0151496	0.0263083	0.0311347	0.0223636	0.0148032	0.0177248	0.0106421	0.0222681	0.0658468	0.011841	0.011926	0.00142232	0.0115398	0.00746642	0.0269985	0.0115612	0.0118132	0.00646983	0.00834157	0.00496981	0.0418264	0.00587487	0.00358858	0.00153921	0.0236373	0.0313631	0.0246663	0.00629881	0.00173772	0.0189799	0.132545	0.0100595	0.00815876	0.00566293	0.00152167	0.0207297	0.000520643	0.00720625	0.00134599	0.000909745	0.150928	0.00211841	0.001004	0.00719296	0.00303277	0.0051597	0.0160445	0.000784274	2.292948
720	-2362.229	-2434.13	71.9006	0.176622	0.401139	0.598861	0.823378	1.518408	0.122052	0.0490616	0.0489557	0.0527019	0.0726923	0.169002	0.0148437	0.0214646	0.0416256	0.0352915	0.0825891	0.168741	0.023856	0.0243026	0.0107111	0.039761	0.00494425	0.0924032	0.0581604	0.0188949	0.0302707	0.014963	0.0258673	0.0400549	0.0342907	0.0101386	0.00760651	4.42769e-05	0.0110072	0.0620046	0.00761636	0.0050788	0.00798444	0.0180826	0.0313046	0.0840629	0.0318907	0.031041	0.178184	0.0156854	0.242014	0.000182288	0.0489613	0.0727673	0.0264898	0.00997773	0.0316763	0.00767935	0.0160773	0.00341949	0.00370709	0.180867	0.243571	0.301071	0.274492	0.156561	0.404804	0.754167	1.32597	2.47033	6.38728	1.340793	0.0539531	0.0216877	0.0216409	0.0232969	0.0321337	0.0747076	0.00656166	0.00948845	0.0184006	0.0156006	0.0365086	0.0745921	0.0105455	0.010743	0.00473483	0.0175764	0.00218561	0.0408469	0.0257098	0.0083525	0.0133812	0.00661439	0.0114346	0.0177063	0.0151582	0.00448178	0.00336246	1.95726e-05	0.00486574	0.0274092	0.00336682	0.00224509	0.00352952	0.00799342	0.0138382	0.03716	0.0140973	0.0137217	0.0787661	0.00693374	0.106983	8.05807e-05	0.0216434	0.0321668	0.0117098	0.00441066	0.0140025	0.00339466	0.00710698	0.00151159	0.00163872	2.262185
756	-2360.592	-2430.491	69.89891	0.189579	0.406735	0.593265	0.810421	1.687685	0.142476	0.197309	0.068995	0.0690039	0.0860718	0.1608	0.00420737	0.0390737	0.0436925	0.046232	0.126456	0.287733	0.0273638	0.0341225	0.0074665	0.0161663	0.0275554	0.104463	0.0180728	0.0416076	0.0231694	0.0379419	0.0220224	0.0250283	0.0389773	0.00717839	0.00716259	0.00857306	0.108035	0.0778421	0.0430941	0.0193358	0.0444734	0.306402	0.0430519	0.0291899	0.107096	0.0213562	0.0269241	0.00128616	0.0249224	0.00276512	0.034831	0.552306	0.00124426	0.000434354	0.0343768	0.0129123	0.0493408	0.083147	0.0343428	0.168442	0.348489	0.226219	0.25685	0.150217	0.39672	0.749436	1.33434	2.52067	6.65703	1.370702	0.0421823	0.0584164	0.020427	0.0204297	0.0254829	0.0476074	0.00124565	0.0115684	0.0129358	0.0136877	0.0374394	0.0851878	0.00810146	0.0101025	0.00221057	0.00478628	0.00815819	0.0309279	0.00535072	0.0123186	0.00685964	0.0112333	0.00652008	0.00741	0.0115398	0.00212527	0.0021206	0.00253819	0.0319854	0.0230463	0.0127587	0.00572466	0.013167	0.090715	0.0127462	0.00864212	0.0317075	0.00632283	0.00797129	0.000380787	0.00737865	0.000818657	0.0103123	0.163519	0.000368382	0.000128597	0.0101778	0.00382287	0.0146081	0.0246169	0.0101677	3.377633
792	-2360.509	-2430.446	69.93626	0.180146	0.402691	0.597309	0.819854	1.562513	0.208191	0.244077	0.015034	0.0604916	0.0747098	0.178181	0.0827352	0.0205149	0.0786885	0.0579827	0.110344	0.217423	0.0270573	0.039989	0.0213494	0.0675228	0.0138829	0.150891	0.0730678	0.0537918	0.0318738	0.0229877	0.013282	0.121697	0.0323022	0.00218794	0.00118668	0.0598063	0.0713239	0.105817	0.029927	0.0494969	0.0826892	0.294091	0.00251624	0.00456217	0.0731551	0.0112989	0.0436072	0.000654163	0.025034	0.0129293	0.0360722	0.41811	0.0188232	0.00993466	0.0245445	0.0150889	0.0251243	0.067337	0.0253462	0.19462	0.0421107	0.689292	0.0739769	0.195805	0.451462	0.780276	1.2816	2.21503	5.10712	1.179062	0.0589987	0.0691684	0.00426045	0.0171426	0.0211719	0.0504943	0.0234462	0.00581369	0.0222994	0.0164316	0.0312702	0.061615	0.00766771	0.0113324	0.00605015	0.0191352	0.00393424	0.0427607	0.0207065	0.015244	0.00903265	0.00651443	0.00376396	0.0344875	0.00915404	0.000620036	0.000336291	0.0169484	0.0202124	0.0299872	0.00848095	0.0140268	0.0234331	0.0833419	0.000713073	0.00129287	0.0207313	0.00320197	0.0123578	0.000185382	0.00709433	0.00366402	0.0102224	0.118487	0.00533427	0.00281536	0.0069556	0.00427602	0.00711994	0.0190825	0.00718282	3.52873
828	-2355.704	-2428.629	72.92473	0.12147	0.372915	0.627085	0.87853	0.9713989	0.127308	0.0781599	0.0335683	0.0341554	0.0424261	0.111897	0.0177307	0.0189456	0.0432406	0.0354945	0.0424617	0.112264	0.0216982	0.0209199	0.00252236	0.0153535	0.00461867	0.137084	0.0297415	0.0244715	0.0106919	0.0187443	0.0186745	0.0215464	0.0103429	0.00270892	0.0079856	0.0299175	0.0404106	0.0602474	0.0167279	0.00911257	0.0267622	0.177413	0.00150471	0.0194588	0.0242228	0.00499307	0.0230524	0.00614617	0.0119659	0.00379305	0.0146566	0.184066	0.00614303	0.00110468	0.0192613	0.00848043	0.0178196	0.0198137	0.0154189	0.134657	0.255846	0.568652	0.0408448	0.118784	0.353799	0.723137	1.38286	2.82646	8.41865	1.540462	0.0712314	0.043732	0.0187821	0.0191106	0.0237382	0.0626088	0.00992067	0.0106004	0.0241939	0.0198599	0.0237582	0.0628139	0.0121406	0.0117051	0.00141131	0.00859057	0.00258424	0.076701	0.016641	0.0136923	0.0059823	0.0104878	0.0104487	0.0120556	0.00578706	0.00151569	0.0044681	0.0167394	0.0226105	0.0337096	0.00935961	0.00509866	0.0149739	0.0992659	0.000841916	0.0108876	0.0135531	0.00279372	0.0128983	0.0034389	0.00669517	0.00212229	0.00820064	0.102988	0.00343715	0.000618093	0.0107771	0.00474497	0.00997042	0.0110862	0.00862715	1.787248
864	-2368.23	-2439.172	70.94211	0.120402	0.372274	0.627726	0.879598	0.9628775	0.180398	0.120914	0.027813	0.0710873	0.0785282	0.195684	0.0283299	0.00949726	0.0371077	0.0468222	0.0668385	0.144079	0.0190974	0.0312052	0.00531442	0.0181813	0.0155405	0.0857682	0.0331785	0.027735	0.0357003	0.0359741	0.00770202	0.0494647	0.031568	0.00773507	0.012107	0.0457136	0.0878555	0.116177	0.013429	0.0233898	0.213132	0.188517	0.0247616	0.106546	0.0233039	0.00494072	0.0361096	0.00358432	0.0760645	0.00291093	0.0258448	0.280193	0.00370122	0.00987799	0.00935931	0.00639898	0.0226226	0.0871482	0.00405273	0.176405	0.0637539	0.7483	0.0115413	0.0731565	0.279314	0.671725	1.48871	3.58019	13.6693	1.890936	0.0635427	0.0425904	0.00979675	0.0250395	0.0276605	0.0689268	0.00997881	0.00334528	0.0130707	0.0164925	0.0235429	0.0507498	0.00672679	0.0109916	0.00187193	0.00640411	0.00547393	0.0302107	0.0116867	0.00976927	0.0125749	0.0126714	0.00271293	0.0174232	0.0111194	0.00272457	0.00426452	0.016102	0.0309459	0.0409218	0.00473018	0.00823874	0.0750728	0.0664025	0.00872194	0.0375292	0.00820846	0.0017403	0.0127191	0.00126253	0.0267927	0.00102533	0.00910347	0.0986942	0.0013037	0.00347938	0.00329669	0.00225395	0.00796848	0.0306967	0.00142752	2.839005
900	-2373.417	-2443.047	69.63044	0.241568	0.426665	0.573335	0.758432	2.631223	0.165769	0.107791	0.0939864	0.0706053	0.102836	0.160715	0.090214	0.0611385	0.0846986	0.00651105	0.0607785	0.247361	0.0406324	0.0355157	0.00310939	0.0361838	0.0130964	0.11394	0.028314	0.0252989	0.0224303	0.0307403	0.00917458	0.082816	0.0331027	0.000127707	0.0202559	0.050052	0.0299654	0.00296197	0.0343031	0.012426	0.127344	0.236138	0.038699	0.0522577	0.0338397	0.0219271	0.0644939	0.00599899	0.0365452	0.00658994	0.00863961	0.279185	0.0018333	0.0162961	0.0490298	0.0105474	0.0237424	0.0904928	0.0404313	0.104019	0.386577	0.324776	0.184628	0.116078	0.349846	0.720606	1.38772	2.8584	8.61489	1.557123	0.0548745	0.0356818	0.0311123	0.0233724	0.0340416	0.0532014	0.0298635	0.0202386	0.0280377	0.00215535	0.0201195	0.0818837	0.0134505	0.0117567	0.0010293	0.0119779	0.00433529	0.0377175	0.00937277	0.00837466	0.00742508	0.0101759	0.00303706	0.0274145	0.0109579	4.22746e-05	0.00670528	0.0165687	0.00991942	0.0009805	0.0113553	0.00411337	0.0421546	0.0781686	0.0128105	0.0172988	0.0112019	0.00725852	0.0213494	0.00198584	0.0120975	0.00218146	0.00285996	0.0924182	0.000606876	0.00539449	0.0162303	0.00349151	0.00785942	0.0299558	0.0133839	3.020881
936	-2370.604	-2441.464	70.86058	0.243659	0.427399	0.572601	0.756341	2.681296	0.157793	0.062991	0.0592966	0.00902816	0.0931048	0.109605	0.0454496	0.00247899	0.0700752	0.0322412	0.0586455	0.0693943	0.0433652	0.056964	0.0017763	0.0363229	0.0293734	0.101741	0.0503523	0.0317392	0.0696222	0.0183369	0.0155318	0.00887367	0.00882254	0.0108528	0.00381397	0.00994823	0.0277933	0.0302379	0.00482078	0.0126477	0.0390018	0.0801231	0.0042508	0.0130336	0.223435	0.00383579	0.0332623	0.19547	0.0147848	0.00726735	0.00540799	0.0685085	0.0300933	0.0347056	0.0781199	0.012946	0.0239384	0.0457527	0.132909	0.115485	0.0132344	0.807714	0.0635658	0.160579	0.409838	0.75708	1.32086	2.43999	6.22748	1.322472	0.0660252	0.0263573	0.0248115	0.00377766	0.0389579	0.0458621	0.0190175	0.00103729	0.0293216	0.0134907	0.024539	0.0290367	0.0181453	0.0238354	0.000743259	0.0151986	0.0122907	0.0425714	0.0210689	0.0132806	0.029132	0.00767272	0.00649896	0.00371301	0.00369162	0.00454112	0.00159588	0.00416264	0.0116296	0.0126525	0.00201716	0.00529218	0.0163195	0.0335259	0.00177866	0.00545366	0.0934919	0.00160501	0.0139179	0.0817906	0.0061864	0.00304088	0.00226287	0.028666	0.012592	0.0145219	0.0326877	0.005417	0.0100166	0.0191443	0.0556131	2.389885
972	-2362.174	-2434.023	71.84915	0.255828	0.431587	0.568413	0.744172	2.998224	0.0727229	0.034519	0.0191505	0.0284755	0.0300706	0.0641271	0.0325706	0.0138892	0.034187	0.00585489	0.0386249	0.0649954	0.00933996	0.0135611	0.00136791	0.0202518	0.0110669	0.0487316	0.0117296	0.0144805	0.00939794	0.000200662	0.0111574	0.0135372	0.014296	0.00545037	0.00570335	0.013443	0.0365544	0.0144082	0.0128233	0.00840681	0.0273683	0.0590503	0.0136855	0.0114369	0.0087575	0.00110551	0.0246249	0.00737889	0.0174329	7.97482e-05	0.00354622	0.0777211	0.0123556	0.00182195	0.00498734	0.00544318	0.00269532	0.0107052	0.0126243	0.183227	0.421216	0.0212589	0.374298	0.0605013	0.254603	0.65259	1.53236	3.92768	16.5286	2.028274	0.0714429	0.0339114	0.0188135	0.0279743	0.0295413	0.0629984	0.0319973	0.0136447	0.0335853	0.00575184	0.0379451	0.0638514	0.00917557	0.0133225	0.00134384	0.0198953	0.0108721	0.0478739	0.0115232	0.0142256	0.00923253	0.00019713	0.010961	0.013299	0.0140444	0.00535444	0.00560297	0.0132064	0.035911	0.0141546	0.0125976	0.00825884	0.0268866	0.0580109	0.0134446	0.0112356	0.00860336	0.00108605	0.0241915	0.00724902	0.017126	7.83446e-05	0.00348381	0.0763532	0.0121382	0.00178988	0.00489955	0.00534737	0.00264788	0.0105168	0.0124021	1.017916
